speaker,total_duration
an-giang_3616961,764.3519999999996
đong-nai_0332830,764.259875
an-giang_3628040,764.0781249999999
hau-giang_0934707,763.946
ho-chi-minh_0990287,762.4052500000001
ben-tre_0352044,762.299875
ho-chi-minh_3506989,760.6584999999999
ho-chi-minh_3558359,760.1506250000001
an-giang_0964685,759.6833749999998
soc-trang_0320081,759.6532499999998
ho-chi-minh_0957947,759.4185000000006
ho-chi-minh_3531372,758.8926250000003
soc-trang_3561058,758.6278750000002
ho-chi-minh_3632471,758.4306249999998
hau-giang_3520050,758.3727499999998
an-giang_3558520,758.2701249999999
ho-chi-minh_3502439,758.2612499999998
ho-chi-minh_3590544,758.2082499999999
soc-trang_0375294,758.1698750000002
long-an_3582673,757.8064999999996
ben-tre_0938192,757.6
ho-chi-minh_3532220,757.2786250000001
ho-chi-minh_0934758,757.1199999999999
đong-nai_3571143,756.8960000000001
ho-chi-minh_3546967,756.8742499999996
đong-nai_3636983,756.8626249999999
ho-chi-minh_0307568,755.9999999999998
ho-chi-minh_3577325,755.9999999999997
vinh-long_3556046,755.9558749999992
an-giang_0934078,755.918625
ho-chi-minh_3648228,755.9186249999996
ho-chi-minh_3507096,755.8477500000001
ho-chi-minh_3640031,755.4533749999998
ho-chi-minh_3530808,755.251375
ho-chi-minh_3632013,754.3729999999999
vinh-long_3557378,754.2797499999996
ho-chi-minh_3605979,754.2226250000002
an-giang_0349529,754.1939999999997
ho-chi-minh_3530902,753.9242499999997
ho-chi-minh_3648746,753.6450000000003
đong-nai_3615613,753.6386249999997
đong-nai_3649879,753.6287499999999
vinh-long_3633983,753.3572499999997
an-giang_3636665,753.0463750000001
hau-giang_3648719,752.9920000000001
đong-nai_3626841,752.8502500000003
ho-chi-minh_3634312,752.3131249999999
long-an_0374507,752.035875
long-an_3627659,752.0226250000003
ho-chi-minh_3636991,751.854625
ho-chi-minh_3549900,751.4559999999996
đong-nai_3618241,751.2639999999998
an-giang_0304670,750.904125
ho-chi-minh_3645175,750.89325
ho-chi-minh_0981797,750.39975
ho-chi-minh_3638958,750.1172499999998
ho-chi-minh_0961982,749.8560000000003
đong-nai_0331706,749.6477500000002
ho-chi-minh_3501094,749.6038749999998
đong-nai_0320896,749.3064999999999
ho-chi-minh_3541985,749.2292499999995
ho-chi-minh_3515170,749.1840000000003
an-giang_3649709,748.4480000000003
long-an_3601948,748.1920000000002
ho-chi-minh_0320736,748.1224999999997
soc-trang_3650573,748.0319999999997
vinh-long_0999117,748.014625
ho-chi-minh_0356050,747.9986249999998
an-giang_0332649,747.8720000000002
hau-giang_3508171,747.8066250000004
ho-chi-minh_3648936,747.7558750000007
an-giang_3509594,747.7151250000003
ho-chi-minh_3583425,747.480625
ben-tre_3567274,747.3625000000003
ho-chi-minh_3564113,747.3297500000002
ho-chi-minh_3647053,747.2918750000003
ben-tre_3647576,747.1412499999998
an-giang_0963044,747.08525
hau-giang_0317235,747.0719999999999
can-tho_3623296,746.1759999999998
soc-trang_3512812,745.5958750000002
long-an_0961786,745.5359999999997
soc-trang_3586371,745.5332500000003
soc-trang_3644284,744.9586249999995
ho-chi-minh_3644509,744.5652500000003
hau-giang_3643273,744.2801249999999
an-giang_3503624,744.1885000000002
ho-chi-minh_3650501,743.9506249999997
ben-tre_3520920,743.4783750000004
soc-trang_3633091,743.3106249999997
soc-trang_3500459,743.118625
ho-chi-minh_0354354,742.8050000000001
ho-chi-minh_3634576,742.555625
ho-chi-minh_0375165,741.7826250000002
